cd_procedimento,termo,categoria,tot_qt,tot_vl,mean_vl
31103189,CISTOSTOMIA COM PROCEDIMENTO ENDOSCÓPICO,10 a 14,5,3645.98,729.2
31103189,CISTOSTOMIA COM PROCEDIMENTO ENDOSCÓPICO,15 a 19,1,472.05,472.05
31103189,CISTOSTOMIA COM PROCEDIMENTO ENDOSCÓPICO,20 a 29,3,14870.54,4956.85
31103189,CISTOSTOMIA COM PROCEDIMENTO ENDOSCÓPICO,30 a 39,6,14718.86,2453.14
31103189,CISTOSTOMIA COM PROCEDIMENTO ENDOSCÓPICO,40 a 49,8,5313.82,664.23
31103189,CISTOSTOMIA COM PROCEDIMENTO ENDOSCÓPICO,5 a 9,1,208.18,208.18
31103189,CISTOSTOMIA COM PROCEDIMENTO ENDOSCÓPICO,50 a 59,34,25410.79,747.38
31103189,CISTOSTOMIA COM PROCEDIMENTO ENDOSCÓPICO,60 a 69,46,64259.98,1396.96
31103189,CISTOSTOMIA COM PROCEDIMENTO ENDOSCÓPICO,70 a 79,48,33408.62,696.01
31103189,CISTOSTOMIA COM PROCEDIMENTO ENDOSCÓPICO,80 ou mais,49,45575.29,930.11
31103189,CISTOSTOMIA COM PROCEDIMENTO ENDOSCÓPICO,Não identificado,3,2746.33,915.44
31103197,CISTOSTOMIA POR PUNÇÃO COM TROCATER,1 a 4,3,783.38,261.13
31103197,CISTOSTOMIA POR PUNÇÃO COM TROCATER,15 a 19,2,757.01,378.5
31103197,CISTOSTOMIA POR PUNÇÃO COM TROCATER,20 a 29,19,4762.77,250.67
31103197,CISTOSTOMIA POR PUNÇÃO COM TROCATER,30 a 39,10,4329.14,432.91
31103197,CISTOSTOMIA POR PUNÇÃO COM TROCATER,40 a 49,26,9285.53,357.14
31103197,CISTOSTOMIA POR PUNÇÃO COM TROCATER,5 a 9,5,3706.51,741.3
31103197,CISTOSTOMIA POR PUNÇÃO COM TROCATER,50 a 59,43,20417.78,474.83
31103197,CISTOSTOMIA POR PUNÇÃO COM TROCATER,60 a 69,112,60579.57,540.89
31103197,CISTOSTOMIA POR PUNÇÃO COM TROCATER,70 a 79,98,35760.72,364.91
31103197,CISTOSTOMIA POR PUNÇÃO COM TROCATER,80 ou mais,174,69899.53,401.72
31103197,CISTOSTOMIA POR PUNÇÃO COM TROCATER,<1,1,441.01,441.01
31103197,CISTOSTOMIA POR PUNÇÃO COM TROCATER,Não identificado,7,2108.84,301.26
31103200,COLO DE DIVERTÍCULO - RESSECÇÃO ENDOSCÓPICA,30 a 39,5,4101.22,820.24
31103200,COLO DE DIVERTÍCULO - RESSECÇÃO ENDOSCÓPICA,40 a 49,3,4841.7,1613.9
31103200,COLO DE DIVERTÍCULO - RESSECÇÃO ENDOSCÓPICA,5 a 9,1,14350,14350
31103200,COLO DE DIVERTÍCULO - RESSECÇÃO ENDOSCÓPICA,50 a 59,6,3829.28,638.21
31103200,COLO DE DIVERTÍCULO - RESSECÇÃO ENDOSCÓPICA,60 a 69,9,5469.96,607.77
31103200,COLO DE DIVERTÍCULO - RESSECÇÃO ENDOSCÓPICA,70 a 79,5,2077.93,415.59
31103200,COLO DE DIVERTÍCULO - RESSECÇÃO ENDOSCÓPICA,80 ou mais,6,4825.14,804.19
31103219,COLO VESICAL - RESSECÇÃO ENDOSCÓPICA,20 a 29,14,11128.37,794.88
31103219,COLO VESICAL - RESSECÇÃO ENDOSCÓPICA,30 a 39,38,36203.77,952.73
31103219,COLO VESICAL - RESSECÇÃO ENDOSCÓPICA,40 a 49,84,52309.38,622.73
31103219,COLO VESICAL - RESSECÇÃO ENDOSCÓPICA,5 a 9,9,13269.69,1474.41
31103219,COLO VESICAL - RESSECÇÃO ENDOSCÓPICA,50 a 59,382,358337.46,938.06
31103219,COLO VESICAL - RESSECÇÃO ENDOSCÓPICA,60 a 69,704.5,583762.52,828.62
31103219,COLO VESICAL - RESSECÇÃO ENDOSCÓPICA,70 a 79,556,489534.829999999,880.46
31103219,COLO VESICAL - RESSECÇÃO ENDOSCÓPICA,80 ou mais,271,239382.36,883.33
31103219,COLO VESICAL - RESSECÇÃO ENDOSCÓPICA,<1,2,1995.25,997.62
31103219,COLO VESICAL - RESSECÇÃO ENDOSCÓPICA,Não identificado,17,11692.26,687.78
31103227,CORPO ESTRANHO - EXTRAÇÃO CIRÚRGICA,1 a 4,17,8737.54,513.97
31103227,CORPO ESTRANHO - EXTRAÇÃO CIRÚRGICA,10 a 14,1,581.93,581.93
31103227,CORPO ESTRANHO - EXTRAÇÃO CIRÚRGICA,15 a 19,6,3471.14,578.52
31103227,CORPO ESTRANHO - EXTRAÇÃO CIRÚRGICA,20 a 29,37,15872.97,429
31103227,CORPO ESTRANHO - EXTRAÇÃO CIRÚRGICA,30 a 39,83,43885.8,528.74
31103227,CORPO ESTRANHO - EXTRAÇÃO CIRÚRGICA,40 a 49,71,37289.5,525.2
31103227,CORPO ESTRANHO - EXTRAÇÃO CIRÚRGICA,5 a 9,8,39324.25,4915.53
31103227,CORPO ESTRANHO - EXTRAÇÃO CIRÚRGICA,50 a 59,58.5,26664.73,455.81
31103227,CORPO ESTRANHO - EXTRAÇÃO CIRÚRGICA,60 a 69,41,21565.32,525.98
31103227,CORPO ESTRANHO - EXTRAÇÃO CIRÚRGICA,70 a 79,21,14682.19,699.15
31103227,CORPO ESTRANHO - EXTRAÇÃO CIRÚRGICA,80 ou mais,10,4597.7,459.77
31103227,CORPO ESTRANHO - EXTRAÇÃO CIRÚRGICA,Não identificado,6,1539.03,256.5
31103235,CORPO ESTRANHO - EXTRAÇÃO ENDOSCÓPICA,1 a 4,32,16545.04,517.03
31103235,CORPO ESTRANHO - EXTRAÇÃO ENDOSCÓPICA,10 a 14,12,4460.57,371.71
31103235,CORPO ESTRANHO - EXTRAÇÃO ENDOSCÓPICA,15 a 19,49,20707.05,422.59
31103235,CORPO ESTRANHO - EXTRAÇÃO ENDOSCÓPICA,20 a 29,285,112660.44,395.3
31103235,CORPO ESTRANHO - EXTRAÇÃO ENDOSCÓPICA,30 a 39,597,258802.22,433.5
31103235,CORPO ESTRANHO - EXTRAÇÃO ENDOSCÓPICA,40 a 49,621,265335.68,427.27
31103235,CORPO ESTRANHO - EXTRAÇÃO ENDOSCÓPICA,5 a 9,12,4343.65,361.97
31103235,CORPO ESTRANHO - EXTRAÇÃO ENDOSCÓPICA,50 a 59,428,187563.1,438.23
31103235,CORPO ESTRANHO - EXTRAÇÃO ENDOSCÓPICA,60 a 69,226,113278.25,501.23
31103235,CORPO ESTRANHO - EXTRAÇÃO ENDOSCÓPICA,70 a 79,115,76349.78,663.91
31103235,CORPO ESTRANHO - EXTRAÇÃO ENDOSCÓPICA,80 ou mais,59,27208.83,461.17
31103235,CORPO ESTRANHO - EXTRAÇÃO ENDOSCÓPICA,<1,6,6887.4,1147.9
31103235,CORPO ESTRANHO - EXTRAÇÃO ENDOSCÓPICA,Não identificado,33,13675.77,414.42
31103243,DIVERTICULECTOMIA VESICAL,1 a 4,6,5338.86,889.81
31103243,DIVERTICULECTOMIA VESICAL,20 a 29,4,4115.64,1028.91
31103243,DIVERTICULECTOMIA VESICAL,30 a 39,1,705.64,705.64
31103243,DIVERTICULECTOMIA VESICAL,40 a 49,3,2721.62,907.21
31103243,DIVERTICULECTOMIA VESICAL,5 a 9,1,413,413
31103243,DIVERTICULECTOMIA VESICAL,50 a 59,6,6443.61,1073.94
31103243,DIVERTICULECTOMIA VESICAL,60 a 69,17,42983.47,2528.44
31103243,DIVERTICULECTOMIA VESICAL,70 a 79,15,20951.71,1396.78
31103243,DIVERTICULECTOMIA VESICAL,80 ou mais,6,4729.41,788.24
31103243,DIVERTICULECTOMIA VESICAL,<1,2,1899.74,949.87
31103243,DIVERTICULECTOMIA VESICAL,Não identificado,1,413,413
31103251,ENTEROCISTOPLASTIA (AMPLIAÇÃO VESICAL),1 a 4,6,9347.49,1557.91
31103251,ENTEROCISTOPLASTIA (AMPLIAÇÃO VESICAL),10 a 14,8,18482.78,2310.35
31103251,ENTEROCISTOPLASTIA (AMPLIAÇÃO VESICAL),15 a 19,2,5013.02,2506.51
31103251,ENTEROCISTOPLASTIA (AMPLIAÇÃO VESICAL),20 a 29,7,24941.1,3563.01
31103251,ENTEROCISTOPLASTIA (AMPLIAÇÃO VESICAL),30 a 39,1,2104.5,2104.5
31103251,ENTEROCISTOPLASTIA (AMPLIAÇÃO VESICAL),40 a 49,2,3828.94,1914.47
31103251,ENTEROCISTOPLASTIA (AMPLIAÇÃO VESICAL),5 a 9,2,9957.59,4978.8
31103251,ENTEROCISTOPLASTIA (AMPLIAÇÃO VESICAL),50 a 59,4,11838.52,2959.63
31103251,ENTEROCISTOPLASTIA (AMPLIAÇÃO VESICAL),60 a 69,6,9075.8,1512.63
31103251,ENTEROCISTOPLASTIA (AMPLIAÇÃO VESICAL),70 a 79,4,8248.87,2062.22
31103251,ENTEROCISTOPLASTIA (AMPLIAÇÃO VESICAL),Não identificado,1,2026.59,2026.59
31103260,EXTROFIA EM CLOACA - TRATAMENTO CIRÚRGICO,20 a 29,1,1128.69,1128.69
31103278,EXTROFIA VESICAL - TRATAMENTO CIRÚRGICO,1 a 4,1,3772.6,3772.6
31103278,EXTROFIA VESICAL - TRATAMENTO CIRÚRGICO,20 a 29,4,8853.04,2213.26
31103278,EXTROFIA VESICAL - TRATAMENTO CIRÚRGICO,5 a 9,2,7347.65,3673.82
31103278,EXTROFIA VESICAL - TRATAMENTO CIRÚRGICO,60 a 69,1,19987.89,19987.89
31103278,EXTROFIA VESICAL - TRATAMENTO CIRÚRGICO,<1,1,7946.92,7946.92
31103286,FÍSTULA VÉSICO-CUTÂNEA - TRATAMENTO CIRÚRGICO,1 a 4,2,1756.78,878.39
31103286,FÍSTULA VÉSICO-CUTÂNEA - TRATAMENTO CIRÚRGICO,10 a 14,2,1149.42,574.71
31103286,FÍSTULA VÉSICO-CUTÂNEA - TRATAMENTO CIRÚRGICO,15 a 19,1,1910.4,1910.4
31103286,FÍSTULA VÉSICO-CUTÂNEA - TRATAMENTO CIRÚRGICO,20 a 29,2,2336.12,1168.06
31103286,FÍSTULA VÉSICO-CUTÂNEA - TRATAMENTO CIRÚRGICO,30 a 39,3,1888.62,629.54
31103286,FÍSTULA VÉSICO-CUTÂNEA - TRATAMENTO CIRÚRGICO,40 a 49,3,1953.49,651.16
31103286,FÍSTULA VÉSICO-CUTÂNEA - TRATAMENTO CIRÚRGICO,5 a 9,2,1925.62,962.81
31103286,FÍSTULA VÉSICO-CUTÂNEA - TRATAMENTO CIRÚRGICO,50 a 59,5,3389.73,677.95
31103286,FÍSTULA VÉSICO-CUTÂNEA - TRATAMENTO CIRÚRGICO,60 a 69,9,47905.92,5322.88
31103286,FÍSTULA VÉSICO-CUTÂNEA - TRATAMENTO CIRÚRGICO,70 a 79,5,8869.12,1773.82
31103286,FÍSTULA VÉSICO-CUTÂNEA - TRATAMENTO CIRÚRGICO,80 ou mais,2,604.11,302.06
31103286,FÍSTULA VÉSICO-CUTÂNEA - TRATAMENTO CIRÚRGICO,<1,1,1035.38,1035.38
31103294,FÍSTULA VÉSICO-ENTÉRICA - TRATAMENTO CIRÚRGICO,15 a 19,1,1187.8,1187.8
31103294,FÍSTULA VÉSICO-ENTÉRICA - TRATAMENTO CIRÚRGICO,20 a 29,2,1472.52,736.26
31103294,FÍSTULA VÉSICO-ENTÉRICA - TRATAMENTO CIRÚRGICO,30 a 39,3,4718.41,1572.8
31103294,FÍSTULA VÉSICO-ENTÉRICA - TRATAMENTO CIRÚRGICO,40 a 49,5,5598.1,1119.62
31103294,FÍSTULA VÉSICO-ENTÉRICA - TRATAMENTO CIRÚRGICO,5 a 9,1,1765.26,1765.26
31103294,FÍSTULA VÉSICO-ENTÉRICA - TRATAMENTO CIRÚRGICO,50 a 59,6,9854.15,1642.36
31103294,FÍSTULA VÉSICO-ENTÉRICA - TRATAMENTO CIRÚRGICO,60 a 69,5,9310.5,1862.1
31103294,FÍSTULA VÉSICO-ENTÉRICA - TRATAMENTO CIRÚRGICO,70 a 79,5,8013.97,1602.79
31103294,FÍSTULA VÉSICO-ENTÉRICA - TRATAMENTO CIRÚRGICO,80 ou mais,4,8262.11,2065.53
31103294,FÍSTULA VÉSICO-ENTÉRICA - TRATAMENTO CIRÚRGICO,<1,1,882.65,882.65
31103294,FÍSTULA VÉSICO-ENTÉRICA - TRATAMENTO CIRÚRGICO,Não identificado,2,5111.39,2555.69
31103308,FÍSTULA VÉSICO-RETAL - TRATAMENTO CIRÚRGICO,20 a 29,2,3392.46,1696.23
31103308,FÍSTULA VÉSICO-RETAL - TRATAMENTO CIRÚRGICO,30 a 39,4,4238.94,1059.74
31103308,FÍSTULA VÉSICO-RETAL - TRATAMENTO CIRÚRGICO,40 a 49,2,1560,780
31103308,FÍSTULA VÉSICO-RETAL - TRATAMENTO CIRÚRGICO,5 a 9,1,19000,19000
31103308,FÍSTULA VÉSICO-RETAL - TRATAMENTO CIRÚRGICO,50 a 59,9,11170,1241.11
31103308,FÍSTULA VÉSICO-RETAL - TRATAMENTO CIRÚRGICO,60 a 69,14,22038.45,1574.17
31103308,FÍSTULA VÉSICO-RETAL - TRATAMENTO CIRÚRGICO,70 a 79,4,3438.67,859.67
31103308,FÍSTULA VÉSICO-RETAL - TRATAMENTO CIRÚRGICO,80 ou mais,1,3707,3707
31103316,FÍSTULA VÉSICO-UTERINA - TRATAMENTO CIRÚRGICO,20 a 29,2,1181.6,590.8
31103316,FÍSTULA VÉSICO-UTERINA - TRATAMENTO CIRÚRGICO,30 a 39,3,9075.27,3025.09
31103316,FÍSTULA VÉSICO-UTERINA - TRATAMENTO CIRÚRGICO,40 a 49,2,613.61,306.8
31103324,FÍSTULA VÉSICO-VAGINAL - TRATAMENTO CIRÚRGICO,10 a 14,1,3266.3,3266.3
31103324,FÍSTULA VÉSICO-VAGINAL - TRATAMENTO CIRÚRGICO,15 a 19,2,1670.4,835.2
31103324,FÍSTULA VÉSICO-VAGINAL - TRATAMENTO CIRÚRGICO,20 a 29,7,8793.57,1256.22
31103324,FÍSTULA VÉSICO-VAGINAL - TRATAMENTO CIRÚRGICO,30 a 39,33,42851.08,1298.52
31103324,FÍSTULA VÉSICO-VAGINAL - TRATAMENTO CIRÚRGICO,40 a 49,65,95521.62,1469.56
31103324,FÍSTULA VÉSICO-VAGINAL - TRATAMENTO CIRÚRGICO,50 a 59,21,25530.1,1215.72
31103324,FÍSTULA VÉSICO-VAGINAL - TRATAMENTO CIRÚRGICO,60 a 69,9,14763.37,1640.37
31103324,FÍSTULA VÉSICO-VAGINAL - TRATAMENTO CIRÚRGICO,70 a 79,11,20120.32,1829.12
31103324,FÍSTULA VÉSICO-VAGINAL - TRATAMENTO CIRÚRGICO,80 ou mais,2,1279.26,639.63
31103324,FÍSTULA VÉSICO-VAGINAL - TRATAMENTO CIRÚRGICO,Não identificado,2,2248.77,1124.38
31103332,"INCONTINÊNCIA URINÁRIA - ""SLING"" VAGINAL OU ABDOMINAL",1 a 4,1,607.23,607.23
31103332,"INCONTINÊNCIA URINÁRIA - ""SLING"" VAGINAL OU ABDOMINAL",10 a 14,2,2358.95,1179.47
31103332,"INCONTINÊNCIA URINÁRIA - ""SLING"" VAGINAL OU ABDOMINAL",20 a 29,39,57505.34,1474.5
31103332,"INCONTINÊNCIA URINÁRIA - ""SLING"" VAGINAL OU ABDOMINAL",30 a 39,523,685240.22,1310.21
31103332,"INCONTINÊNCIA URINÁRIA - ""SLING"" VAGINAL OU ABDOMINAL",40 a 49,1490,2074086.62,1392
31103332,"INCONTINÊNCIA URINÁRIA - ""SLING"" VAGINAL OU ABDOMINAL",5 a 9,2,2713.5,1356.75
31103332,"INCONTINÊNCIA URINÁRIA - ""SLING"" VAGINAL OU ABDOMINAL",50 a 59,944,1312933.24,1390.82
31103332,"INCONTINÊNCIA URINÁRIA - ""SLING"" VAGINAL OU ABDOMINAL",60 a 69,590,882610.180000001,1495.95
31103332,"INCONTINÊNCIA URINÁRIA - ""SLING"" VAGINAL OU ABDOMINAL",70 a 79,336,568257.41,1691.24
31103332,"INCONTINÊNCIA URINÁRIA - ""SLING"" VAGINAL OU ABDOMINAL",80 ou mais,77,124352.3,1614.96
31103332,"INCONTINÊNCIA URINÁRIA - ""SLING"" VAGINAL OU ABDOMINAL",Não identificado,47,56404.36,1200.09
31103340,INCONTINÊNCIA URINÁRIA - SUSPENSÃO ENDOSCÓPICA DE COLO,10 a 14,1,566.16,566.16
31103340,INCONTINÊNCIA URINÁRIA - SUSPENSÃO ENDOSCÓPICA DE COLO,30 a 39,4,2374.22,593.56
31103340,INCONTINÊNCIA URINÁRIA - SUSPENSÃO ENDOSCÓPICA DE COLO,40 a 49,5,3767.3,753.46
31103340,INCONTINÊNCIA URINÁRIA - SUSPENSÃO ENDOSCÓPICA DE COLO,50 a 59,2,2088.16,1044.08
31103340,INCONTINÊNCIA URINÁRIA - SUSPENSÃO ENDOSCÓPICA DE COLO,60 a 69,2,1603.12,801.56
31103340,INCONTINÊNCIA URINÁRIA - SUSPENSÃO ENDOSCÓPICA DE COLO,70 a 79,1,679.63,679.63
31103359,INCONTINÊNCIA URINÁRIA - TRATAMENTO CIRÚRGICO SUPRA-PÚBICO,10 a 14,3,2304.76,768.25
31103359,INCONTINÊNCIA URINÁRIA - TRATAMENTO CIRÚRGICO SUPRA-PÚBICO,15 a 19,3,2276.2,758.73
31103359,INCONTINÊNCIA URINÁRIA - TRATAMENTO CIRÚRGICO SUPRA-PÚBICO,20 a 29,7,6886.43,983.78
31103359,INCONTINÊNCIA URINÁRIA - TRATAMENTO CIRÚRGICO SUPRA-PÚBICO,30 a 39,69,63311.03,917.55
31103359,INCONTINÊNCIA URINÁRIA - TRATAMENTO CIRÚRGICO SUPRA-PÚBICO,40 a 49,103,129672.94,1258.96
31103359,INCONTINÊNCIA URINÁRIA - TRATAMENTO CIRÚRGICO SUPRA-PÚBICO,5 a 9,3,4354.49,1451.5
31103359,INCONTINÊNCIA URINÁRIA - TRATAMENTO CIRÚRGICO SUPRA-PÚBICO,50 a 59,99,106248.01,1073.21
31103359,INCONTINÊNCIA URINÁRIA - TRATAMENTO CIRÚRGICO SUPRA-PÚBICO,60 a 69,64,111267.67,1738.56
31103359,INCONTINÊNCIA URINÁRIA - TRATAMENTO CIRÚRGICO SUPRA-PÚBICO,70 a 79,41,53677.95,1309.22
31103359,INCONTINÊNCIA URINÁRIA - TRATAMENTO CIRÚRGICO SUPRA-PÚBICO,80 ou mais,5,5330.61,1066.12
31103359,INCONTINÊNCIA URINÁRIA - TRATAMENTO CIRÚRGICO SUPRA-PÚBICO,Não identificado,10,7476.25,747.62
31103367,INCONTINÊNCIA URINÁRIA - TRATAMENTO ENDOSCÓPICO (INJEÇÃO),10 a 14,5,15545.68,3109.14
31103367,INCONTINÊNCIA URINÁRIA - TRATAMENTO ENDOSCÓPICO (INJEÇÃO),15 a 19,5,4070.08,814.02
31103367,INCONTINÊNCIA URINÁRIA - TRATAMENTO ENDOSCÓPICO (INJEÇÃO),20 a 29,16,114126.97,7132.94
31103367,INCONTINÊNCIA URINÁRIA - TRATAMENTO ENDOSCÓPICO (INJEÇÃO),30 a 39,37,40090.33,1083.52
31103367,INCONTINÊNCIA URINÁRIA - TRATAMENTO ENDOSCÓPICO (INJEÇÃO),40 a 49,26,38211.21,1469.66
31103367,INCONTINÊNCIA URINÁRIA - TRATAMENTO ENDOSCÓPICO (INJEÇÃO),5 a 9,1,886.52,886.52
31103367,INCONTINÊNCIA URINÁRIA - TRATAMENTO ENDOSCÓPICO (INJEÇÃO),50 a 59,27,50273.48,1861.98
31103367,INCONTINÊNCIA URINÁRIA - TRATAMENTO ENDOSCÓPICO (INJEÇÃO),60 a 69,36,42484.37,1180.12
31103367,INCONTINÊNCIA URINÁRIA - TRATAMENTO ENDOSCÓPICO (INJEÇÃO),70 a 79,36,46864.41,1301.79
31103367,INCONTINÊNCIA URINÁRIA - TRATAMENTO ENDOSCÓPICO (INJEÇÃO),80 ou mais,22,51738.03,2351.73
31103367,INCONTINÊNCIA URINÁRIA - TRATAMENTO ENDOSCÓPICO (INJEÇÃO),Não identificado,4,3154.82,788.7
31103375,INCONTINÊNCIA URINÁRIA COM COLPOPLASTIA ANTERIOR - TRATAMENTO CIRÚRGICO (COM OU SEM USO DE PRÓTESE),1 a 4,1,732.6,732.6
31103375,INCONTINÊNCIA URINÁRIA COM COLPOPLASTIA ANTERIOR - TRATAMENTO CIRÚRGICO (COM OU SEM USO DE PRÓTESE),10 a 14,1,328.67,328.67
31103375,INCONTINÊNCIA URINÁRIA COM COLPOPLASTIA ANTERIOR - TRATAMENTO CIRÚRGICO (COM OU SEM USO DE PRÓTESE),20 a 29,50,68781.46,1375.63
31103375,INCONTINÊNCIA URINÁRIA COM COLPOPLASTIA ANTERIOR - TRATAMENTO CIRÚRGICO (COM OU SEM USO DE PRÓTESE),30 a 39,454,510419.88,1124.27
31103375,INCONTINÊNCIA URINÁRIA COM COLPOPLASTIA ANTERIOR - TRATAMENTO CIRÚRGICO (COM OU SEM USO DE PRÓTESE),40 a 49,996,1153644.87,1158.28
31103375,INCONTINÊNCIA URINÁRIA COM COLPOPLASTIA ANTERIOR - TRATAMENTO CIRÚRGICO (COM OU SEM USO DE PRÓTESE),50 a 59,566,692803.94,1224.04
31103375,INCONTINÊNCIA URINÁRIA COM COLPOPLASTIA ANTERIOR - TRATAMENTO CIRÚRGICO (COM OU SEM USO DE PRÓTESE),60 a 69,321,407500.07,1269.47
31103375,INCONTINÊNCIA URINÁRIA COM COLPOPLASTIA ANTERIOR - TRATAMENTO CIRÚRGICO (COM OU SEM USO DE PRÓTESE),70 a 79,221.5,362281.08,1635.58
31103375,INCONTINÊNCIA URINÁRIA COM COLPOPLASTIA ANTERIOR - TRATAMENTO CIRÚRGICO (COM OU SEM USO DE PRÓTESE),80 ou mais,51,81498.57,1598.01
31103375,INCONTINÊNCIA URINÁRIA COM COLPOPLASTIA ANTERIOR - TRATAMENTO CIRÚRGICO (COM OU SEM USO DE PRÓTESE),Não identificado,37,34731.93,938.7
31103383,PÓLIPOS VESICAIS - RESSECÇÃO CIRÚRGICA,15 a 19,1,74,74
31103383,PÓLIPOS VESICAIS - RESSECÇÃO CIRÚRGICA,20 a 29,2,975.66,487.83
31103383,PÓLIPOS VESICAIS - RESSECÇÃO CIRÚRGICA,30 a 39,2,1257.09,628.55
31103383,PÓLIPOS VESICAIS - RESSECÇÃO CIRÚRGICA,40 a 49,1,1000,1000
31103383,PÓLIPOS VESICAIS - RESSECÇÃO CIRÚRGICA,50 a 59,6,4728.89,788.15
31103383,PÓLIPOS VESICAIS - RESSECÇÃO CIRÚRGICA,60 a 69,6,5979.82,996.64
31103383,PÓLIPOS VESICAIS - RESSECÇÃO CIRÚRGICA,70 a 79,9,11306.03,1256.23
31103383,PÓLIPOS VESICAIS - RESSECÇÃO CIRÚRGICA,80 ou mais,8,11973.56,1496.69
31103391,PÓLIPOS VESICAIS - RESSECÇÃO ENDOSCÓPICA,10 a 14,1,919.53,919.53
31103391,PÓLIPOS VESICAIS - RESSECÇÃO ENDOSCÓPICA,15 a 19,2,1029.06,514.53
31103391,PÓLIPOS VESICAIS - RESSECÇÃO ENDOSCÓPICA,20 a 29,2,1157.18,578.59
31103391,PÓLIPOS VESICAIS - RESSECÇÃO ENDOSCÓPICA,30 a 39,6,5527.76,921.29
31103391,PÓLIPOS VESICAIS - RESSECÇÃO ENDOSCÓPICA,40 a 49,9,10131.04,1125.67
31103391,PÓLIPOS VESICAIS - RESSECÇÃO ENDOSCÓPICA,50 a 59,14,7769.01,554.93
31103391,PÓLIPOS VESICAIS - RESSECÇÃO ENDOSCÓPICA,60 a 69,20,13663.84,683.19
31103391,PÓLIPOS VESICAIS - RESSECÇÃO ENDOSCÓPICA,70 a 79,26,12514.4,481.32
31103391,PÓLIPOS VESICAIS - RESSECÇÃO ENDOSCÓPICA,80 ou mais,12,11532,961
31103405,PUNÇÃO E ASPIRAÇÃO VESICAL,1 a 4,1,100,100
31103405,PUNÇÃO E ASPIRAÇÃO VESICAL,20 a 29,3,766.27,255.42
31103405,PUNÇÃO E ASPIRAÇÃO VESICAL,30 a 39,3,831.93,277.31
31103405,PUNÇÃO E ASPIRAÇÃO VESICAL,40 a 49,3,330.73,110.24
31103405,PUNÇÃO E ASPIRAÇÃO VESICAL,50 a 59,4,1203.54,300.88
31103405,PUNÇÃO E ASPIRAÇÃO VESICAL,60 a 69,14,1378.5,98.46
31103405,PUNÇÃO E ASPIRAÇÃO VESICAL,70 a 79,14,1056.12,75.44
31103405,PUNÇÃO E ASPIRAÇÃO VESICAL,80 ou mais,11,2555.48,232.32
31103405,PUNÇÃO E ASPIRAÇÃO VESICAL,<1,1,94.4,94.4
31103405,PUNÇÃO E ASPIRAÇÃO VESICAL,Não identificado,3,304.64,101.55
31103413,REIMPLANTE URETERO-VESICAL À BOARI,1 a 4,1,3105.79,3105.79
31103413,REIMPLANTE URETERO-VESICAL À BOARI,20 a 29,3,7049.52,2349.84
31103413,REIMPLANTE URETERO-VESICAL À BOARI,30 a 39,6,10103.64,1683.94
31103413,REIMPLANTE URETERO-VESICAL À BOARI,40 a 49,11,21258.57,1932.6
31103413,REIMPLANTE URETERO-VESICAL À BOARI,50 a 59,9,11361.76,1262.42
31103413,REIMPLANTE URETERO-VESICAL À BOARI,60 a 69,5,8889.02,1777.8
31103413,REIMPLANTE URETERO-VESICAL À BOARI,70 a 79,6,6794.62,1132.44
31103413,REIMPLANTE URETERO-VESICAL À BOARI,80 ou mais,2,3176.07,1588.03
31103430,RETENÇÃO POR COÁGULO - ASPIRAÇÃO VESICAL,1 a 4,3,576.83,192.28
31103430,RETENÇÃO POR COÁGULO - ASPIRAÇÃO VESICAL,15 a 19,3,322.34,107.45
31103430,RETENÇÃO POR COÁGULO - ASPIRAÇÃO VESICAL,20 a 29,17,1805.72,106.22
31103430,RETENÇÃO POR COÁGULO - ASPIRAÇÃO VESICAL,30 a 39,41,6185.66,150.87
31103430,RETENÇÃO POR COÁGULO - ASPIRAÇÃO VESICAL,40 a 49,45,6527.7,145.06
31103430,RETENÇÃO POR COÁGULO - ASPIRAÇÃO VESICAL,50 a 59,95,17160.97,180.64
31103430,RETENÇÃO POR COÁGULO - ASPIRAÇÃO VESICAL,60 a 69,195,36338.67,186.35
31103430,RETENÇÃO POR COÁGULO - ASPIRAÇÃO VESICAL,70 a 79,231,98871.14,428.01
31103430,RETENÇÃO POR COÁGULO - ASPIRAÇÃO VESICAL,80 ou mais,272,60643.33,222.95
31103430,RETENÇÃO POR COÁGULO - ASPIRAÇÃO VESICAL,<1,1,488.19,488.19
31103430,RETENÇÃO POR COÁGULO - ASPIRAÇÃO VESICAL,Não identificado,18,2508.7,139.37
31103448,TUMOR VESICAL - FOTOCOAGULAÇÃO A LASER,20 a 29,1,1226.78,1226.78
31103448,TUMOR VESICAL - FOTOCOAGULAÇÃO A LASER,40 a 49,1,528.13,528.13
31103448,TUMOR VESICAL - FOTOCOAGULAÇÃO A LASER,50 a 59,11,12443.18,1131.2
31103448,TUMOR VESICAL - FOTOCOAGULAÇÃO A LASER,60 a 69,7,10696.83,1528.12
31103448,TUMOR VESICAL - FOTOCOAGULAÇÃO A LASER,70 a 79,14,27092.69,1935.19
31103448,TUMOR VESICAL - FOTOCOAGULAÇÃO A LASER,80 ou mais,8,8128.62,1016.08
31103448,TUMOR VESICAL - FOTOCOAGULAÇÃO A LASER,Não identificado,1,1541.28,1541.28
31103456,TUMOR VESICAL - RESSECÇÃO ENDOSCÓPICA,10 a 14,4,3730.37,932.59
